Date,Adj Close,Close,High,Low,Open,Repaired?,Volume,is_missing,is_stale,price_changed,streak_group,streak_len,volume_zero,flat_candle,is_ohlc_invalid,Return,is_outlier_iqr,is_outlier_mad,next_day_after_long_streak,is_suspect_outlier,gap_days,is_long_gap
2014-07-31,2351.0,2351.0,2351.0,2351.0,2351.0,False,0,False,False,True,3,0,True,True,False,-0.009270965023177369,False,False,False,False,1.0,False
2014-08-01,2335.0,2335.0,2335.0,2335.0,2335.0,False,10,False,False,True,3,0,False,True,False,-0.006805614632071411,False,False,False,False,1.0,False
2014-08-04,2375.0,2375.0,2375.0,2375.0,2375.0,False,0,False,False,True,3,0,True,True,False,0.017130620985010614,False,False,False,False,3.0,False
2014-08-05,2359.0,2359.0,2359.0,2359.0,2359.0,False,2,False,False,True,3,0,False,True,False,-0.006736842105263152,False,False,False,False,1.0,False
2014-08-06,2374.5,2374.5,2375.0,2363.75,2363.75,False,5,False,False,True,3,0,False,False,False,0.006570580754557076,False,False,False,False,1.0,False
2014-08-07,2372.5,2372.5,2372.5,2372.5,2372.5,False,6,False,False,True,3,0,False,True,False,-0.0008422825858075411,False,False,False,False,1.0,False
2014-08-11,2385.0,2385.0,2385.0,2372.25,2374.25,False,2,False,False,True,5,0,False,False,False,0.005268703898840821,False,False,False,False,4.0,False
2014-08-12,2385.5,2385.5,2385.5,2379.5,2383.75,False,3,False,False,True,5,0,False,False,False,0.00020964360587005793,False,False,False,False,1.0,False
2014-08-13,2361.0,2361.0,2376.5,2361.0,2376.5,False,3,False,False,True,5,0,False,False,False,-0.010270383567386299,False,False,False,False,1.0,False
2014-08-14,2325.25,2325.25,2337.5,2325.25,2337.5,False,2,False,False,True,5,0,False,False,False,-0.015141889030071964,False,False,False,False,1.0,False
2014-08-15,2321.5,2321.5,2321.5,2314.5,2314.5,False,2,False,False,True,5,0,False,False,False,-0.0016127298139985147,False,False,False,False,1.0,False
2014-08-18,2340.0,2340.0,2340.0,2313.0,2313.0,False,3,False,False,True,5,0,False,False,False,0.007968985569674736,False,False,False,False,3.0,False
2014-08-19,2362.75,2362.75,2362.75,2352.5,2355.0,False,9,False,False,True,5,0,False,False,False,0.009722222222222188,False,False,False,False,1.0,False
2014-08-20,2400.25,2400.25,2400.25,2400.25,2400.25,False,0,False,False,True,5,0,True,True,False,0.01587133636652216,False,False,False,False,1.0,False
2014-08-21,2386.25,2386.25,2386.25,2386.25,2386.25,False,0,False,False,True,5,0,True,True,False,-0.005832725757733526,False,False,False,False,1.0,False
2014-08-22,2401.25,2401.25,2401.25,2394.5,2396.25,False,10,False,False,True,5,0,False,False,False,0.0062860136196962735,False,False,False,False,1.0,False
2014-08-26,2443.5,2443.5,2454.25,2433.75,2433.75,False,15,False,False,True,7,0,False,False,False,0.017595002602811105,False,False,False,False,4.0,False
2014-08-27,2441.25,2441.25,2441.25,2430.0,2440.0,False,9,False,False,True,7,0,False,False,False,-0.0009208103130755596,False,False,False,False,1.0,False
2014-08-28,2441.75,2441.75,2441.75,2441.75,2441.75,False,0,False,False,True,7,0,True,True,False,0.00020481310803899255,False,False,False,False,1.0,False
2014-08-29,2462.25,2462.25,2462.25,2462.25,2462.25,False,0,False,False,True,7,0,True,True,False,0.008395617897000163,False,False,False,False,1.0,False
2014-09-02,2472.0,2472.0,2472.0,2472.0,2472.0,False,0,False,False,True,7,0,True,True,False,0.003959792872372914,False,False,False,False,4.0,False
2014-09-03,2452.75,2452.75,2452.75,2452.75,2452.75,False,0,False,False,True,7,0,True,True,False,-0.007787216828478938,False,False,False,False,1.0,False
2014-09-04,2478.25,2478.25,2478.25,2478.25,2478.25,False,0,False,False,True,7,0,True,True,False,0.010396493731525736,False,False,False,False,1.0,False
2014-09-05,2463.75,2463.75,2463.75,2463.75,2463.75,False,0,False,False,True,7,0,True,True,False,-0.005850902854837137,False,False,False,False,1.0,False
2014-09-08,2466.75,2466.75,2466.75,2466.75,2466.75,False,0,False,False,True,7,0,True,True,False,0.0012176560121766045,False,False,False,False,3.0,False
2014-09-09,2438.0,2438.0,2438.0,2438.0,2438.0,False,10,False,False,True,7,0,False,True,False,-0.011655011655011704,False,False,False,False,1.0,False
2014-09-10,2423.5,2423.5,2423.5,2423.5,2423.5,False,5,False,False,True,7,0,False,True,False,-0.005947497949138625,False,False,False,False,1.0,False
2014-09-11,2411.5,2411.5,2411.5,2411.5,2411.5,False,5,False,False,True,7,0,False,True,False,-0.0049515164018980595,False,False,False,False,1.0,False
2014-09-12,2399.0,2399.0,2405.5,2399.0,2405.5,False,3,False,False,True,7,0,False,False,False,-0.005183495749533473,False,False,False,False,1.0,False
2014-09-15,2358.0,2358.0,2366.25,2358.0,2366.25,False,9,False,False,True,7,0,False,False,False,-0.017090454355981666,False,False,False,False,3.0,False
2014-09-16,2386.25,2386.25,2386.25,2349.5,2349.5,False,6,False,False,True,7,0,False,False,False,0.01198049194232409,False,False,False,False,1.0,False
2014-09-17,2355.5,2355.5,2364.0,2355.5,2364.0,False,4,False,False,True,7,0,False,False,False,-0.012886327920377139,False,False,False,False,1.0,False
2014-09-18,2340.5,2340.5,2348.25,2340.5,2345.5,False,9,False,False,True,7,0,False,False,False,-0.006368074718743344,False,False,False,False,1.0,False
2014-09-19,2335.75,2335.75,2335.75,2335.75,2335.75,False,0,False,False,True,7,0,True,True,False,-0.0020294808801538666,False,False,False,False,1.0,False
2014-09-22,2334.0,2334.0,2334.75,2318.0,2318.0,False,13,False,False,True,7,0,False,False,False,-0.0007492240179813869,False,False,False,False,3.0,False
2014-09-23,2327.0,2327.0,2327.0,2322.5,2327.0,False,40,False,False,True,7,0,False,False,False,-0.0029991431019709136,False,False,False,False,1.0,False
2014-09-24,2341.75,2341.75,2341.75,2341.75,2341.75,False,0,False,False,True,7,0,True,True,False,0.006338633433605523,False,False,False,False,1.0,False
2014-09-25,2316.5,2316.5,2326.75,2316.5,2326.75,False,5,False,False,True,7,0,False,False,False,-0.010782534429379709,False,False,False,False,1.0,False
2014-09-26,2314.5,2314.5,2314.5,2314.5,2314.5,False,0,False,False,True,7,0,True,True,False,-0.0008633714655730262,False,False,False,False,1.0,False
2014-09-29,2328.25,2328.25,2328.25,2328.25,2328.25,False,0,False,False,True,7,0,True,True,False,0.005940807949881277,False,False,False,False,3.0,False
2014-09-30,2320.5,2320.5,2320.5,2320.5,2320.5,False,0,False,False,True,7,0,True,True,False,-0.0033286803393106634,False,False,False,False,1.0,False
2014-10-01,2291.75,2291.75,2291.75,2291.75,2291.75,False,0,False,False,True,7,0,True,True,False,-0.01238957121310058,False,False,False,False,1.0,False
2014-10-02,2255.75,2255.75,2255.75,2255.75,2255.75,False,0,False,False,True,7,0,True,True,False,-0.015708519690193046,False,False,False,False,1.0,False
2014-10-03,2279.25,2279.25,2279.25,2279.25,2279.25,False,6,False,False,True,7,0,False,True,False,0.010417821123794857,False,False,False,False,1.0,False
2014-10-06,2300.5,2300.5,2300.5,2294.0,2294.0,False,10,False,False,True,7,0,False,False,False,0.009323242294614564,False,False,False,False,3.0,False
2014-10-07,2319.75,2319.75,2319.75,2296.25,2296.25,False,20,False,False,True,7,0,False,False,False,0.008367746142142973,False,False,False,False,1.0,False
2014-10-08,2307.0,2307.0,2321.75,2307.0,2321.75,False,10,False,False,True,7,0,False,False,False,-0.005496281926931745,False,False,False,False,1.0,False
2014-10-09,2319.0,2319.0,2319.0,2319.0,2319.0,False,9,False,False,True,7,0,False,True,False,0.005201560468140354,False,False,False,False,1.0,False
2014-10-10,2304.25,2304.25,2304.25,2304.25,2304.25,False,0,False,False,True,7,0,True,True,False,-0.0063605002156101875,False,False,False,False,1.0,False
2014-10-13,2316.25,2316.25,2316.25,2316.25,2316.25,False,0,False,False,True,7,0,True,True,False,0.0052077682543125725,False,False,False,False,3.0,False
2014-10-14,2320.75,2320.75,2320.75,2315.5,2315.5,False,1,False,False,True,7,0,False,False,False,0.0019427954668105318,False,False,False,False,1.0,False
2014-10-15,2296.0,2296.0,2296.0,2296.0,2296.0,False,0,False,False,True,7,0,True,True,False,-0.010664655822471225,False,False,False,False,1.0,False
2014-10-16,2285.25,2285.25,2285.25,2285.25,2285.25,False,0,False,False,True,7,0,True,True,False,-0.004682055749128944,False,False,False,False,1.0,False
2014-10-17,2349.75,2349.75,2349.75,2349.75,2349.75,False,10,False,False,True,7,0,False,True,False,0.028224483098129305,False,False,False,False,1.0,False
2014-10-20,2358.0,2358.0,2358.0,2358.0,2358.0,False,0,False,False,True,7,0,True,True,False,0.003511011809766984,False,False,False,False,3.0,False
2014-10-21,2378.25,2378.25,2378.25,2378.25,2378.25,False,0,False,False,True,7,0,True,True,False,0.00858778625954204,False,False,False,False,1.0,False
2014-10-22,2398.5,2398.5,2398.5,2398.5,2398.5,False,0,False,False,True,7,0,True,True,False,0.008514664143803197,False,False,False,False,1.0,False
2014-10-24,2361.5,2361.5,2361.5,2361.5,2361.5,False,0,False,False,True,9,0,True,True,False,-0.015426308109234954,False,False,False,False,2.0,False
2014-10-27,2373.5,2373.5,2373.5,2373.5,2373.5,False,0,False,False,True,9,0,True,True,False,0.005081515985602358,False,False,False,False,3.0,False
2014-10-28,2395.25,2395.25,2395.5,2395.25,2395.5,False,5,False,False,True,9,0,False,False,False,0.009163682325679323,False,False,False,False,1.0,False
2014-10-29,2431.25,2431.25,2438.0,2413.5,2413.5,False,21,False,False,True,9,0,False,False,False,0.015029746373030006,False,False,False,False,1.0,False
2014-10-30,2420.75,2420.75,2420.75,2413.0,2413.0,False,10,False,False,True,9,0,False,False,False,-0.004318766066838009,False,False,False,False,1.0,False
2014-10-31,2445.5,2445.5,2445.5,2445.5,2445.5,False,0,False,False,True,9,0,True,True,False,0.0102241040999691,False,False,False,False,1.0,False
2014-11-03,2461.5,2461.5,2461.5,2461.5,2461.5,False,0,False,False,True,9,0,True,True,False,0.006542629319157722,False,False,False,False,3.0,False
2014-11-04,2442.5,2442.5,2442.5,2442.5,2442.5,False,0,False,False,True,9,0,True,True,False,-0.007718870607353212,False,False,False,False,1.0,False
2014-11-05,2445.25,2445.25,2445.25,2445.25,2445.25,False,10,False,False,True,9,0,False,True,False,0.0011258955987718533,False,False,False,False,1.0,False
2014-11-06,2471.0,2471.0,2471.0,2471.0,2471.0,False,10,False,False,True,9,0,False,True,False,0.010530620590941675,False,False,False,False,1.0,False
2014-11-07,2455.5,2455.5,2455.5,2455.5,2455.5,False,0,False,False,True,9,0,True,True,False,-0.0062727640631323744,False,False,False,False,1.0,False
2014-11-10,2424.25,2424.25,2426.5,2424.25,2426.5,False,4,False,False,True,9,0,False,False,False,-0.012726532274485836,False,False,False,False,3.0,False
2014-11-11,2434.0,2434.0,2434.0,2397.5,2397.5,False,5,False,False,True,9,0,False,False,False,0.004021862431679901,False,False,False,False,1.0,False
2014-11-12,2454.5,2454.5,2454.5,2454.5,2454.5,False,0,False,False,True,9,0,True,True,False,0.008422350041084714,False,False,False,False,1.0,False
2014-11-13,2434.75,2434.75,2434.75,2434.75,2434.75,False,0,False,False,True,9,0,True,True,False,-0.008046445304542682,False,False,False,False,1.0,False
2014-11-14,2409.5,2409.5,2409.5,2402.75,2402.75,False,6,False,False,True,9,0,False,False,False,-0.010370674607249164,False,False,False,False,1.0,False
2014-11-17,2421.0,2421.0,2421.0,2421.0,2421.0,False,0,False,False,True,9,0,True,True,False,0.004772774434530058,False,False,False,False,3.0,False
2014-11-18,2402.5,2402.5,2409.0,2400.0,2400.0,False,4,False,False,True,9,0,False,False,False,-0.007641470466749234,False,False,False,False,1.0,False
2014-11-19,2409.25,2409.25,2409.25,2409.25,2409.25,False,0,False,False,True,9,0,True,True,False,0.0028095733610822293,False,False,False,False,1.0,False
2014-11-20,2422.25,2422.25,2422.25,2422.25,2422.25,False,0,False,False,True,9,0,True,True,False,0.005395870084051069,False,False,False,False,1.0,False
2014-11-21,2434.25,2434.25,2440.0,2434.25,2440.0,False,14,False,False,True,9,0,False,False,False,0.00495407162761885,False,False,False,False,1.0,False
2014-11-24,2424.5,2424.5,2424.5,2424.5,2424.5,False,5,False,False,True,9,0,False,True,False,-0.004005340453938633,False,False,False,False,3.0,False
2014-11-25,2427.5,2427.5,2440.0,2427.5,2440.0,False,5,False,False,True,9,0,False,False,False,0.0012373685295936632,False,False,False,False,1.0,False
2014-11-26,2428.0,2428.0,2428.0,2425.0,2425.0,False,5,False,False,True,9,0,False,False,False,0.0002059732234809264,False,False,False,False,1.0,False
2014-11-28,2368.25,2368.25,2413.25,2341.75,2413.25,False,7,False,False,True,9,0,False,False,False,-0.02460873146622733,False,False,False,False,2.0,False
2014-12-01,2367.75,2367.75,2367.75,2367.75,2367.75,False,0,False,False,True,9,0,True,True,False,-0.0002111263591259016,False,False,False,False,3.0,False
2014-12-02,2326.5,2326.5,2335.25,2326.5,2334.75,False,60,False,False,True,9,0,False,False,False,-0.017421602787456414,False,False,False,False,1.0,False
2014-12-03,2308.25,2308.25,2308.25,2308.25,2308.25,False,5,False,False,True,9,0,False,True,False,-0.007844401461422734,False,False,False,False,1.0,False
2014-12-04,2333.75,2333.75,2333.75,2333.75,2333.75,False,0,False,False,True,9,0,True,True,False,0.011047330228528107,False,False,False,False,1.0,False
2014-12-05,2323.5,2323.5,2323.5,2323.5,2323.5,False,0,False,False,True,9,0,True,True,False,-0.004392072844135009,False,False,False,False,1.0,False
2014-12-08,2312.75,2312.75,2312.75,2312.75,2312.75,False,0,False,False,True,9,0,True,True,False,-0.004626640843555019,False,False,False,False,3.0,False
2014-12-09,2322.75,2322.75,2326.5,2322.75,2326.5,False,4,False,False,True,9,0,False,False,False,0.004323856880337207,False,False,False,False,1.0,False
2014-12-10,2309.25,2309.25,2309.25,2309.25,2309.25,False,0,False,False,True,9,0,True,True,False,-0.005812076202776906,False,False,False,False,1.0,False
2014-12-11,2297.75,2297.75,2297.75,2297.75,2297.75,False,0,False,False,True,9,0,True,True,False,-0.004979971852333009,False,False,False,False,1.0,False
2014-12-12,2288.25,2288.25,2288.25,2288.25,2288.25,False,0,False,False,True,9,0,True,True,False,-0.004134479382004175,False,False,False,False,1.0,False
2014-12-15,2271.25,2271.25,2271.25,2271.25,2271.25,False,0,False,False,True,9,0,True,True,False,-0.007429258166721242,False,False,False,False,3.0,False
2014-12-16,2252.5,2252.5,2252.5,2252.5,2252.5,False,30,False,False,True,9,0,False,True,False,-0.008255365987892116,False,False,False,False,1.0,False
2014-12-17,2268.25,2268.25,2268.25,2268.25,2268.25,False,0,False,False,True,9,0,True,True,False,0.006992230854605985,False,False,False,False,1.0,False
2014-12-18,2255.5,2255.5,2255.5,2255.5,2255.5,False,0,False,False,True,9,0,True,True,False,-0.005621073514824215,False,False,False,False,1.0,False
2014-12-19,2255.0,2255.0,2255.0,2255.0,2255.0,False,0,False,False,True,9,0,True,True,False,-0.00022168033695413314,False,False,False,False,1.0,False
2014-12-22,2233.5,2233.5,2248.75,2233.5,2248.75,False,4,False,False,True,9,0,False,False,False,-0.009534368070953425,False,False,False,False,3.0,False
2014-12-23,2217.0,2217.0,2217.0,2217.0,2217.0,False,0,False,False,True,9,0,True,True,False,-0.007387508394895881,False,False,False,False,1.0,False
2014-12-24,2208.0,2208.0,2208.0,2208.0,2208.0,False,0,False,False,True,9,0,True,True,False,-0.004059539918809252,False,False,False,False,1.0,False
2014-12-29,2201.75,2201.75,2201.75,2201.75,2201.75,False,8,False,False,True,11,0,False,True,False,-0.0028306159420289356,False,False,False,False,5.0,False
2014-12-30,2194.0,2194.0,2194.0,2194.0,2194.0,False,8,False,False,True,11,0,False,True,False,-0.003519927330532524,False,False,False,False,1.0,False
2015-01-02,2168.5,2168.5,2168.5,2168.5,2168.5,False,0,False,False,True,13,0,True,True,False,-0.011622607110300831,False,False,False,False,3.0,False
2015-01-05,2148.25,2148.25,2148.25,2148.25,2148.25,False,0,False,False,True,13,0,True,True,False,-0.009338252248097811,False,False,False,False,3.0,False
2015-01-06,2144.5,2144.5,2150.75,2144.5,2150.75,False,20,False,False,True,13,0,False,False,False,-0.001745606889328566,False,False,False,False,1.0,False
2015-01-07,2165.0,2165.0,2165.0,2154.25,2162.5,False,37,False,False,True,13,0,False,False,False,0.009559337840988613,False,False,False,False,1.0,False
2015-01-08,2202.75,2202.75,2202.75,2202.75,2202.75,False,0,False,False,True,13,0,True,True,False,0.017436489607390193,False,False,False,False,1.0,False
2015-01-09,2189.0,2189.0,2199.25,2189.0,2194.75,False,10,False,False,True,13,0,False,False,False,-0.006242197253433224,False,False,False,False,1.0,False
2015-01-12,2197.75,2197.75,2197.75,2197.75,2197.75,False,0,False,False,True,13,0,True,True,False,0.0039972590223846804,False,False,False,False,3.0,False
2015-01-13,2189.5,2189.5,2194.75,2189.5,2194.75,False,20,False,False,True,13,0,False,False,False,-0.003753839153679883,False,False,False,False,1.0,False
2015-01-14,2171.5,2171.5,2186.0,2171.5,2186.0,False,5,False,False,True,13,0,False,False,False,-0.008221055035396163,False,False,False,False,1.0,False
2015-01-15,2203.25,2203.25,2203.25,2203.25,2203.25,False,0,False,False,True,13,0,True,True,False,0.014621229564816929,False,False,False,False,1.0,False
2015-01-16,2242.75,2242.75,2242.75,2242.75,2242.75,False,0,False,False,True,13,0,True,True,False,0.01792806081924425,False,False,False,False,1.0,False
2015-01-20,2242.0,2242.0,2242.0,2239.5,2239.5,False,5,False,False,True,13,0,False,False,False,-0.0003344108795005907,False,False,False,False,4.0,False
2015-01-21,2267.25,2267.25,2267.25,2262.0,2262.0,False,5,False,False,True,13,0,False,False,False,0.011262265834076635,False,False,False,False,1.0,False
2015-01-22,2272.25,2272.25,2272.25,2270.25,2270.25,False,5,False,False,True,13,0,False,False,False,0.0022053148086889074,False,False,False,False,1.0,False
2015-01-23,2229.0,2229.0,2232.5,2229.0,2232.5,False,5,False,False,True,13,0,False,False,False,-0.01903399713939924,False,False,False,False,1.0,False
2015-01-26,2281.75,2281.75,2281.75,2281.75,2281.75,False,0,False,False,True,13,0,True,True,False,0.023665320771646403,False,False,False,False,3.0,False
2015-01-27,2275.0,2275.0,2275.0,2245.25,2245.25,False,14,False,False,True,13,0,False,False,False,-0.002958255724772707,False,False,False,False,1.0,False
2015-01-28,2281.0,2281.0,2281.0,2281.0,2281.0,False,2,False,False,True,13,0,False,True,False,0.0026373626373625836,False,False,False,False,1.0,False
2015-01-29,2249.5,2249.5,2249.5,2249.5,2249.5,False,0,False,False,True,13,0,True,True,False,-0.013809732573432654,False,False,False,False,1.0,False
2015-01-30,2295.5,2295.5,2295.5,2295.5,2295.5,False,0,False,False,True,13,0,True,True,False,0.020448988664147683,False,False,False,False,1.0,False
2015-02-02,2297.5,2297.5,2297.5,2297.5,2297.5,False,0,False,False,True,13,0,True,True,False,0.0008712698758439608,False,False,False,False,3.0,False
